6345773,11904170250,"2019-04-17 08:18:00",8,grey
6345772,11904170249,"2019-04-17 08:16:00",18,red
6345771,11904170248,"2019-04-17 08:14:00",14,grey
6345770,11904170247,"2019-04-17 08:12:00",17,grey
6345769,11904170246,"2019-04-17 08:10:00",15,red
6345768,11904170245,"2019-04-17 08:08:00",3,red
6345767,11904170244,"2019-04-17 08:06:00",17,grey
6345766,11904170243,"2019-04-17 08:04:00",2,grey
6345765,11904170242,"2019-04-17 08:02:00",15,red
6345764,11904170241,"2019-04-17 08:00:00",14,grey
6345763,11904170240,"2019-04-17 07:58:00",0,white
6345762,11904170239,"2019-04-17 07:56:00",14,grey
6345761,11904170238,"2019-04-17 07:54:00",8,grey
6345760,11904170237,"2019-04-17 07:52:00",15,red
6345759,11904170236,"2019-04-17 07:50:00",12,red
6345758,11904170235,"2019-04-17 07:48:00",9,red
6345757,11904170234,"2019-04-17 07:46:00",13,black
6345756,11904170233,"2019-04-17 07:44:00",3,red
6345755,11904170232,"2019-04-17 07:42:00",0,white
6345754,11904170231,"2019-04-17 07:40:00",4,black
6345753,11904170230,"2019-04-17 07:38:00",0,white
6345752,11904170229,"2019-04-17 07:36:00",12,red
6345751,11904170228,"2019-04-17 07:34:00",8,grey
6345750,11904170227,"2019-04-17 07:32:00",3,red
6345749,11904170226,"2019-04-17 07:30:00",13,black
6345748,11904170225,"2019-04-17 07:28:00",5,grey
6345747,11904170224,"2019-04-17 07:26:00",3,red
6345746,11904170223,"2019-04-17 07:24:00",15,red
6345745,11904170222,"2019-04-17 07:22:00",17,grey
6345744,11904170221,"2019-04-17 07:20:00",16,black
6345743,11904170220,"2019-04-17 07:18:00",12,red
6345742,11904170219,"2019-04-17 07:16:00",18,red
6345741,11904170218,"2019-04-17 07:14:00",18,red
6345740,11904170217,"2019-04-17 07:12:00",10,black
6345739,11904170216,"2019-04-17 07:10:00",0,white
6345738,11904170215,"2019-04-17 07:08:00",6,red
6345737,11904170214,"2019-04-17 07:06:00",16,black
6345736,11904170213,"2019-04-17 07:04:00",0,white
6345735,11904170212,"2019-04-17 07:02:00",7,black
6345734,11904170211,"2019-04-17 07:00:00",14,grey
6345733,11904170210,"2019-04-17 06:58:00",10,black
6345732,11904170209,"2019-04-17 06:56:00",18,red
6345731,11904170208,"2019-04-17 06:54:00",1,black
6345730,11904170207,"2019-04-17 06:52:00",5,grey
6345729,11904170206,"2019-04-17 06:50:00",1,black
6345728,11904170205,"2019-04-17 06:48:00",11,grey
6345727,11904170204,"2019-04-17 06:46:00",11,grey
6345726,11904170203,"2019-04-17 06:44:00",17,grey
6345725,11904170202,"2019-04-17 06:42:00",2,grey
6345724,11904170201,"2019-04-17 06:40:00",4,black
6345723,11904170200,"2019-04-17 06:38:00",12,red
6345722,11904170199,"2019-04-17 06:36:00",10,black
6345721,11904170198,"2019-04-17 06:34:00",12,red
6345720,11904170197,"2019-04-17 06:32:00",9,red
6345719,11904170196,"2019-04-17 06:30:00",15,red
6345718,11904170195,"2019-04-17 06:28:00",12,red
6345717,11904170194,"2019-04-17 06:26:00",4,black
6345716,11904170193,"2019-04-17 06:24:00",8,grey
6345715,11904170192,"2019-04-17 06:22:00",0,white
6345714,11904170191,"2019-04-17 06:20:00",16,black
6345713,11904170190,"2019-04-17 06:18:00",2,grey
6345712,11904170189,"2019-04-17 06:16:00",14,grey
6345711,11904170188,"2019-04-17 06:14:00",9,red
6345710,11904170187,"2019-04-17 06:12:00",14,grey
6345709,11904170186,"2019-04-17 06:10:00",3,red
6345708,11904170185,"2019-04-17 06:08:00",11,grey
6345707,11904170184,"2019-04-17 06:06:00",7,black
6345706,11904170183,"2019-04-17 06:04:00",0,white
6345705,11904170182,"2019-04-17 06:02:00",5,grey
6345704,11904170181,"2019-04-17 06:00:00",5,grey
6345703,11904170180,"2019-04-17 05:58:00",15,red
6345702,11904170179,"2019-04-17 05:56:00",8,grey
6345701,11904170178,"2019-04-17 05:54:00",16,black
6345700,11904170177,"2019-04-17 05:52:00",8,grey
6345699,11904170176,"2019-04-17 05:50:00",2,grey
6345698,11904170175,"2019-04-17 05:48:00",11,grey
6345697,11904170174,"2019-04-17 05:46:00",6,red
6345696,11904170173,"2019-04-17 05:44:00",6,red
6345695,11904170172,"2019-04-17 05:42:00",8,grey
6345694,11904170171,"2019-04-17 05:40:00",9,red
6345693,11904170170,"2019-04-17 05:38:00",9,red
6345692,11904170169,"2019-04-17 05:36:00",10,black
6345691,11904170168,"2019-04-17 05:34:00",13,black
6345690,11904170167,"2019-04-17 05:32:00",10,black
6345689,11904170166,"2019-04-17 05:30:00",12,red
6345688,11904170165,"2019-04-17 05:28:00",15,red
6345687,11904170164,"2019-04-17 05:26:00",10,black
6345686,11904170163,"2019-04-17 05:24:00",3,red
6345685,11904170162,"2019-04-17 05:22:00",1,black
6345684,11904170161,"2019-04-17 05:20:00",11,grey
6345683,11904170160,"2019-04-17 05:18:00",18,red
6345682,11904170159,"2019-04-17 05:16:00",12,red
6345681,11904170158,"2019-04-17 05:14:00",10,black
6345680,11904170157,"2019-04-17 05:12:00",17,grey
6345679,11904170156,"2019-04-17 05:10:00",18,red
6345678,11904170155,"2019-04-17 05:08:00",4,black
6345677,11904170154,"2019-04-17 05:06:00",9,red
6345676,11904170153,"2019-04-17 05:04:00",5,grey
6345675,11904170152,"2019-04-17 05:02:00",3,red
6345674,11904170151,"2019-04-17 05:00:00",16,black
6345673,11904170150,"2019-04-17 04:58:00",4,black
6345672,11904170149,"2019-04-17 04:56:00",7,black
6345671,11904170148,"2019-04-17 04:54:00",8,grey
6345670,11904170147,"2019-04-17 04:52:00",0,white
6345669,11904170146,"2019-04-17 04:50:00",6,red
6345668,11904170145,"2019-04-17 04:48:00",3,red
6345667,11904170144,"2019-04-17 04:46:00",17,grey
6345666,11904170143,"2019-04-17 04:44:00",13,black
6345665,11904170142,"2019-04-17 04:42:00",18,red
6345664,11904170141,"2019-04-17 04:40:00",16,black
6345663,11904170140,"2019-04-17 04:38:00",7,black
6345662,11904170139,"2019-04-17 04:36:00",9,red
6345661,11904170138,"2019-04-17 04:34:00",16,black
6345660,11904170137,"2019-04-17 04:32:00",8,grey
6345659,11904170136,"2019-04-17 04:30:00",11,grey
6345658,11904170135,"2019-04-17 04:28:00",16,black
6345657,11904170134,"2019-04-17 04:26:00",16,black
6345656,11904170133,"2019-04-17 04:24:00",3,red
6345655,11904170132,"2019-04-17 04:22:00",15,red
6345654,11904170131,"2019-04-17 04:20:00",5,grey
6345653,11904170130,"2019-04-17 04:18:00",6,red
6345652,11904170129,"2019-04-17 04:16:00",15,red
6345651,11904170128,"2019-04-17 04:14:00",5,grey
6345650,11904170127,"2019-04-17 04:12:00",12,red
6345649,11904170126,"2019-04-17 04:10:00",6,red
6345648,11904170125,"2019-04-17 04:08:00",4,black
6345647,11904170124,"2019-04-17 04:06:00",2,grey
6345646,11904170123,"2019-04-17 04:04:00",7,black
6345645,11904170122,"2019-04-17 04:02:00",16,black
6345644,11904170121,"2019-04-17 04:00:00",5,grey
6345643,11904170120,"2019-04-17 03:58:00",10,black
6345642,11904170119,"2019-04-17 03:56:00",14,grey
6345641,11904170118,"2019-04-17 03:54:00",6,red
6345640,11904170117,"2019-04-17 03:52:00",7,black
6345639,11904170116,"2019-04-17 03:50:00",13,black
6345638,11904170115,"2019-04-17 03:48:00",11,grey
6345637,11904170114,"2019-04-17 03:46:00",8,grey
6345636,11904170113,"2019-04-17 03:44:00",0,white
6345635,11904170112,"2019-04-17 03:42:00",10,black
6345634,11904170111,"2019-04-17 03:40:00",15,red
6345633,11904170110,"2019-04-17 03:38:00",17,grey
6345632,11904170109,"2019-04-17 03:36:00",5,grey
6345631,11904170108,"2019-04-17 03:34:00",13,black
6345630,11904170107,"2019-04-17 03:32:00",5,grey
6345629,11904170106,"2019-04-17 03:30:00",15,red
6345628,11904170105,"2019-04-17 03:28:00",12,red
6345627,11904170104,"2019-04-17 03:26:00",8,grey
6345626,11904170103,"2019-04-17 03:24:00",18,red
6345625,11904170102,"2019-04-17 03:22:00",18,red
6345624,11904170101,"2019-04-17 03:20:00",0,white
6345623,11904170100,"2019-04-17 03:18:00",17,grey
6345622,11904170099,"2019-04-17 03:16:00",1,black
6345621,11904170098,"2019-04-17 03:14:00",7,black
6345620,11904170097,"2019-04-17 03:12:00",13,black
6345619,11904170096,"2019-04-17 03:10:00",9,red
6345618,11904170095,"2019-04-17 03:08:00",14,grey
6345617,11904170094,"2019-04-17 03:06:00",10,black
6345616,11904170093,"2019-04-17 03:04:00",6,red
6345615,11904170092,"2019-04-17 03:02:00",4,black
6345614,11904170091,"2019-04-17 03:00:00",3,red
6345613,11904170090,"2019-04-17 02:58:00",16,black
6345612,11904170089,"2019-04-17 02:56:00",12,red
6345611,11904170088,"2019-04-17 02:54:00",13,black
6345610,11904170087,"2019-04-17 02:52:00",14,grey
6345609,11904170086,"2019-04-17 02:50:00",1,black
6345608,11904170085,"2019-04-17 02:48:00",7,black
6345607,11904170084,"2019-04-17 02:46:00",14,grey
6345606,11904170083,"2019-04-17 02:44:00",4,black
6345605,11904170082,"2019-04-17 02:42:00",18,red
6345604,11904170081,"2019-04-17 02:40:00",18,red
6345603,11904170080,"2019-04-17 02:38:00",14,grey
6345602,11904170079,"2019-04-17 02:36:00",11,grey
6345601,11904170078,"2019-04-17 02:34:00",8,grey
6345600,11904170077,"2019-04-17 02:32:00",14,grey
6345599,11904170076,"2019-04-17 02:30:00",17,grey
6345598,11904170075,"2019-04-17 02:28:00",6,red
6345597,11904170074,"2019-04-17 02:26:00",10,black
6345596,11904170073,"2019-04-17 02:24:00",4,black
6345595,11904170072,"2019-04-17 02:22:00",14,grey
6345594,11904170071,"2019-04-17 02:20:00",5,grey
6345593,11904170070,"2019-04-17 02:18:00",6,red
6345592,11904170069,"2019-04-17 02:16:00",8,grey
6345591,11904170068,"2019-04-17 02:14:00",7,black
6345590,11904170067,"2019-04-17 02:12:00",12,red
6345589,11904170066,"2019-04-17 02:10:00",12,red
6345588,11904170065,"2019-04-17 02:08:00",8,grey
6345587,11904170064,"2019-04-17 02:06:00",18,red
6345586,11904170063,"2019-04-17 02:04:00",15,red
6345585,11904170062,"2019-04-17 02:02:00",3,red
6345584,11904170061,"2019-04-17 02:00:00",2,grey
6345583,11904170060,"2019-04-17 01:58:00",10,black
6345582,11904170059,"2019-04-17 01:56:00",8,grey
6345581,11904170058,"2019-04-17 01:54:00",18,red
6345580,11904170057,"2019-04-17 01:52:00",8,grey
6345579,11904170056,"2019-04-17 01:50:00",1,black
6345578,11904170055,"2019-04-17 01:48:00",4,black
6345577,11904170054,"2019-04-17 01:46:00",2,grey
6345576,11904170053,"2019-04-17 01:44:00",17,grey
6345575,11904170052,"2019-04-17 01:42:00",1,black
6345574,11904170051,"2019-04-17 01:40:00",9,red
6345573,11904170050,"2019-04-17 01:38:00",17,grey
6345572,11904170049,"2019-04-17 01:36:00",0,white
6345571,11904170048,"2019-04-17 01:34:00",15,red
6345570,11904170047,"2019-04-17 01:32:00",6,red
6345569,11904170046,"2019-04-17 01:30:00",4,black
6345568,11904170045,"2019-04-17 01:28:00",5,grey
6345567,11904170044,"2019-04-17 01:26:00",0,white
6345566,11904170043,"2019-04-17 01:24:00",13,black
6345565,11904170042,"2019-04-17 01:22:00",9,red
6345564,11904170041,"2019-04-17 01:20:00",1,black
6345563,11904170040,"2019-04-17 01:18:00",18,red
6345562,11904170039,"2019-04-17 01:16:00",3,red
6345561,11904170038,"2019-04-17 01:14:00",0,white
6345560,11904170037,"2019-04-17 01:12:00",9,red
6345559,11904170036,"2019-04-17 01:10:00",3,red
6345558,11904170035,"2019-04-17 01:08:00",3,red
6345557,11904170034,"2019-04-17 01:06:00",12,red
6345556,11904170033,"2019-04-17 01:04:00",4,black
6345555,11904170032,"2019-04-17 01:02:00",11,grey
6345554,11904170031,"2019-04-17 01:00:00",5,grey
6345553,11904170030,"2019-04-17 00:58:00",2,grey
6345552,11904170029,"2019-04-17 00:56:00",11,grey
6345551,11904170028,"2019-04-17 00:54:00",16,black
6345550,11904170027,"2019-04-17 00:52:00",8,grey
6345549,11904170026,"2019-04-17 00:50:00",12,red
6345548,11904170025,"2019-04-17 00:48:00",3,red
6345547,11904170024,"2019-04-17 00:46:00",16,black
6345546,11904170023,"2019-04-17 00:44:00",15,red
6345545,11904170022,"2019-04-17 00:42:00",0,white
6345544,11904170021,"2019-04-17 00:40:00",16,black
6345543,11904170020,"2019-04-17 00:38:00",11,grey
6345542,11904170019,"2019-04-17 00:36:00",5,grey
6345541,11904170018,"2019-04-17 00:34:00",1,black
6345540,11904170017,"2019-04-17 00:32:00",15,red
6345539,11904170016,"2019-04-17 00:30:00",12,red
6345538,11904170015,"2019-04-17 00:28:00",1,black
6345537,11904170014,"2019-04-17 00:26:00",12,red
6345536,11904170013,"2019-04-17 00:24:00",3,red
6345535,11904170012,"2019-04-17 00:22:00",8,grey
6345534,11904170011,"2019-04-17 00:20:00",7,black
6345533,11904170010,"2019-04-17 00:18:00",9,red
6345532,11904170009,"2019-04-17 00:16:00",11,grey
6345531,11904170008,"2019-04-17 00:14:00",6,red
6345530,11904170007,"2019-04-17 00:12:00",2,grey
6345529,11904170006,"2019-04-17 00:10:00",6,red
6345528,11904170005,"2019-04-17 00:08:00",6,red
6345527,11904170004,"2019-04-17 00:06:00",14,grey
6345526,11904170003,"2019-04-17 00:04:00",3,red
6345525,11904170002,"2019-04-17 00:02:00",10,black
6345524,11904170001,"2019-04-17 00:00:00",11,grey
6341221,11904160720,"2019-04-16 23:58:00",15,red
6341220,11904160719,"2019-04-16 23:56:00",12,red
6341219,11904160718,"2019-04-16 23:54:00",16,black
6341218,11904160717,"2019-04-16 23:52:00",9,red
6341217,11904160716,"2019-04-16 23:50:00",11,grey
6341216,11904160715,"2019-04-16 23:48:00",5,grey
6341215,11904160714,"2019-04-16 23:46:00",12,red
6341214,11904160713,"2019-04-16 23:44:00",5,grey
6341213,11904160712,"2019-04-16 23:42:00",15,red
6341212,11904160711,"2019-04-16 23:40:00",15,red
6341211,11904160710,"2019-04-16 23:38:00",1,black
6341210,11904160709,"2019-04-16 23:36:00",6,red
6341209,11904160708,"2019-04-16 23:34:00",4,black
6341208,11904160707,"2019-04-16 23:32:00",5,grey
6341207,11904160706,"2019-04-16 23:30:00",1,black
6341206,11904160705,"2019-04-16 23:28:00",15,red
6341205,11904160704,"2019-04-16 23:26:00",10,black
6341204,11904160703,"2019-04-16 23:24:00",15,red
6341203,11904160702,"2019-04-16 23:22:00",1,black
6341202,11904160701,"2019-04-16 23:20:00",1,black
6341201,11904160700,"2019-04-16 23:18:00",7,black
6341200,11904160699,"2019-04-16 23:16:00",16,black
6341199,11904160698,"2019-04-16 23:14:00",17,grey
6341198,11904160697,"2019-04-16 23:12:00",2,grey
6341197,11904160696,"2019-04-16 23:10:00",9,red
6341196,11904160695,"2019-04-16 23:08:00",16,black
6341195,11904160694,"2019-04-16 23:06:00",15,red
6341194,11904160693,"2019-04-16 23:04:00",9,red
6341193,11904160692,"2019-04-16 23:02:00",2,grey
6341192,11904160691,"2019-04-16 23:00:00",5,grey
6341191,11904160690,"2019-04-16 22:58:00",8,grey
6341190,11904160689,"2019-04-16 22:56:00",14,grey
6341189,11904160688,"2019-04-16 22:54:00",6,red
6341188,11904160687,"2019-04-16 22:52:00",3,red
6341187,11904160686,"2019-04-16 22:50:00",18,red
6341186,11904160685,"2019-04-16 22:48:00",8,grey
6341185,11904160684,"2019-04-16 22:46:00",3,red
6341184,11904160683,"2019-04-16 22:44:00",0,white
6341183,11904160682,"2019-04-16 22:42:00",3,red
6341182,11904160681,"2019-04-16 22:40:00",18,red
6341181,11904160680,"2019-04-16 22:38:00",18,red
6341180,11904160679,"2019-04-16 22:36:00",5,grey
6341179,11904160678,"2019-04-16 22:34:00",17,grey
6341178,11904160677,"2019-04-16 22:32:00",6,red
6341177,11904160676,"2019-04-16 22:30:00",13,black
6341176,11904160675,"2019-04-16 22:28:00",12,red
6341175,11904160674,"2019-04-16 22:26:00",5,grey
6341174,11904160673,"2019-04-16 22:24:00",17,grey
6341173,11904160672,"2019-04-16 22:22:00",13,black
6341172,11904160671,"2019-04-16 22:20:00",13,black
6341171,11904160670,"2019-04-16 22:18:00",3,red
6341170,11904160669,"2019-04-16 22:16:00",16,black
6341169,11904160668,"2019-04-16 22:14:00",9,red
6341168,11904160667,"2019-04-16 22:12:00",3,red
6341167,11904160666,"2019-04-16 22:10:00",15,red
6341166,11904160665,"2019-04-16 22:08:00",1,black
6341165,11904160664,"2019-04-16 22:06:00",11,grey
6341164,11904160663,"2019-04-16 22:04:00",13,black
6341163,11904160662,"2019-04-16 22:02:00",5,grey
6341162,11904160661,"2019-04-16 22:00:00",9,red
6341161,11904160660,"2019-04-16 21:58:00",13,black
6341160,11904160659,"2019-04-16 21:56:00",18,red
6341159,11904160658,"2019-04-16 21:54:00",13,black
6341158,11904160657,"2019-04-16 21:52:00",8,grey
6341157,11904160656,"2019-04-16 21:50:00",13,black
6341156,11904160655,"2019-04-16 21:48:00",11,grey
6341155,11904160654,"2019-04-16 21:46:00",0,white
6341154,11904160653,"2019-04-16 21:44:00",14,grey
6341153,11904160652,"2019-04-16 21:42:00",17,grey
6341152,11904160651,"2019-04-16 21:40:00",6,red
6341151,11904160650,"2019-04-16 21:38:00",9,red
6341150,11904160649,"2019-04-16 21:36:00",7,black
6341149,11904160648,"2019-04-16 21:34:00",2,grey
6341148,11904160647,"2019-04-16 21:32:00",2,grey
6341147,11904160646,"2019-04-16 21:30:00",5,grey
6341146,11904160645,"2019-04-16 21:28:00",8,grey
6341145,11904160644,"2019-04-16 21:26:00",10,black
6341144,11904160643,"2019-04-16 21:24:00",8,grey
6341143,11904160642,"2019-04-16 21:22:00",16,black
6341142,11904160641,"2019-04-16 21:20:00",16,black
6341141,11904160640,"2019-04-16 21:18:00",10,black
6341140,11904160639,"2019-04-16 21:16:00",9,red
6341139,11904160638,"2019-04-16 21:14:00",3,red
6341138,11904160637,"2019-04-16 21:12:00",10,black
6341137,11904160636,"2019-04-16 21:10:00",16,black
6341136,11904160635,"2019-04-16 21:08:00",8,grey
6341135,11904160634,"2019-04-16 21:06:00",17,grey
6341134,11904160633,"2019-04-16 21:04:00",5,grey
6341133,11904160632,"2019-04-16 21:02:00",15,red
6341132,11904160631,"2019-04-16 21:00:00",10,black
6341131,11904160630,"2019-04-16 20:58:00",4,black
6341130,11904160629,"2019-04-16 20:56:00",7,black
6341129,11904160628,"2019-04-16 20:54:00",10,black
6341128,11904160627,"2019-04-16 20:52:00",5,grey
6341127,11904160626,"2019-04-16 20:50:00",1,black
6341126,11904160625,"2019-04-16 20:48:00",8,grey
6341125,11904160624,"2019-04-16 20:46:00",18,red
6341124,11904160623,"2019-04-16 20:44:00",12,red
6341123,11904160622,"2019-04-16 20:42:00",14,grey
6341122,11904160621,"2019-04-16 20:40:00",13,black
6341121,11904160620,"2019-04-16 20:38:00",18,red
6341120,11904160619,"2019-04-16 20:36:00",17,grey
6341119,11904160618,"2019-04-16 20:34:00",18,red
6341118,11904160617,"2019-04-16 20:32:00",4,black
6341117,11904160616,"2019-04-16 20:30:00",0,white
6341116,11904160615,"2019-04-16 20:28:00",14,grey
6341115,11904160614,"2019-04-16 20:26:00",6,red
6341114,11904160613,"2019-04-16 20:24:00",11,grey
6341113,11904160612,"2019-04-16 20:22:00",7,black
6341112,11904160611,"2019-04-16 20:20:00",0,white
6341111,11904160610,"2019-04-16 20:18:00",17,grey
6341110,11904160609,"2019-04-16 20:16:00",5,grey
6341109,11904160608,"2019-04-16 20:14:00",18,red
6341108,11904160607,"2019-04-16 20:12:00",16,black
6341107,11904160606,"2019-04-16 20:10:00",6,red
6341106,11904160605,"2019-04-16 20:08:00",11,grey
6341105,11904160604,"2019-04-16 20:06:00",14,grey
6341104,11904160603,"2019-04-16 20:04:00",4,black
6341103,11904160602,"2019-04-16 20:02:00",15,red
6341102,11904160601,"2019-04-16 20:00:00",18,red
6341101,11904160600,"2019-04-16 19:58:00",15,red
6341100,11904160599,"2019-04-16 19:56:00",0,white
6341099,11904160598,"2019-04-16 19:54:00",17,grey
6341098,11904160597,"2019-04-16 19:52:00",3,red
6341097,11904160596,"2019-04-16 19:50:00",1,black
6341096,11904160595,"2019-04-16 19:48:00",8,grey
6341095,11904160594,"2019-04-16 19:46:00",17,grey
6341094,11904160593,"2019-04-16 19:44:00",2,grey
6341093,11904160592,"2019-04-16 19:42:00",8,grey
6341092,11904160591,"2019-04-16 19:40:00",0,white
6341091,11904160590,"2019-04-16 19:38:00",16,black
6341090,11904160589,"2019-04-16 19:36:00",10,black
6341089,11904160588,"2019-04-16 19:34:00",13,black
6341088,11904160587,"2019-04-16 19:32:00",6,red
6341087,11904160586,"2019-04-16 19:30:00",1,black
6341086,11904160585,"2019-04-16 19:28:00",11,grey
6341085,11904160584,"2019-04-16 19:26:00",7,black
6341084,11904160583,"2019-04-16 19:24:00",6,red
6341083,11904160582,"2019-04-16 19:22:00",10,black
6341082,11904160581,"2019-04-16 19:20:00",7,black
6341081,11904160580,"2019-04-16 19:18:00",1,black
6341080,11904160579,"2019-04-16 19:16:00",2,grey
6341079,11904160578,"2019-04-16 19:14:00",11,grey
6341078,11904160577,"2019-04-16 19:12:00",3,red
6341077,11904160576,"2019-04-16 19:10:00",16,black
6341076,11904160575,"2019-04-16 19:08:00",9,red
6341075,11904160574,"2019-04-16 19:06:00",14,grey
6341074,11904160573,"2019-04-16 19:04:00",7,black
6341073,11904160572,"2019-04-16 19:02:00",12,red
6341072,11904160571,"2019-04-16 19:00:00",13,black
6341071,11904160570,"2019-04-16 18:58:00",8,grey
6341070,11904160569,"2019-04-16 18:56:00",10,black
6341069,11904160568,"2019-04-16 18:54:00",2,grey
6341068,11904160567,"2019-04-16 18:52:00",0,white
6341067,11904160566,"2019-04-16 18:50:00",14,grey
6341066,11904160565,"2019-04-16 18:48:00",8,grey
6341065,11904160564,"2019-04-16 18:46:00",10,black
6341064,11904160563,"2019-04-16 18:44:00",5,grey
6341063,11904160562,"2019-04-16 18:42:00",15,red
6341062,11904160561,"2019-04-16 18:40:00",5,grey
6341061,11904160560,"2019-04-16 18:38:00",14,grey
6341060,11904160559,"2019-04-16 18:36:00",9,red
6341059,11904160558,"2019-04-16 18:34:00",7,black
6341058,11904160557,"2019-04-16 18:32:00",2,grey
6341057,11904160556,"2019-04-16 18:30:00",16,black
6341056,11904160555,"2019-04-16 18:28:00",8,grey
6341055,11904160554,"2019-04-16 18:26:00",2,grey
6341054,11904160553,"2019-04-16 18:24:00",11,grey
6341053,11904160552,"2019-04-16 18:22:00",9,red
6341052,11904160551,"2019-04-16 18:20:00",15,red
6341051,11904160550,"2019-04-16 18:18:00",12,red
6341050,11904160549,"2019-04-16 18:16:00",6,red
6341049,11904160548,"2019-04-16 18:14:00",18,red
6341048,11904160547,"2019-04-16 18:12:00",16,black
6341047,11904160546,"2019-04-16 18:10:00",13,black
6341046,11904160545,"2019-04-16 18:08:00",15,red
6341045,11904160544,"2019-04-16 18:06:00",2,grey
6341044,11904160543,"2019-04-16 18:04:00",13,black
6341043,11904160542,"2019-04-16 18:02:00",17,grey
6341042,11904160541,"2019-04-16 18:00:00",2,grey
6341041,11904160540,"2019-04-16 17:58:00",4,black
6341040,11904160539,"2019-04-16 17:56:00",2,grey
6341039,11904160538,"2019-04-16 17:54:00",6,red
6341038,11904160537,"2019-04-16 17:52:00",1,black
6341037,11904160536,"2019-04-16 17:50:00",4,black
6341036,11904160535,"2019-04-16 17:48:00",8,grey
6341035,11904160534,"2019-04-16 17:46:00",13,black
6341034,11904160533,"2019-04-16 17:44:00",13,black
6341033,11904160532,"2019-04-16 17:42:00",3,red
6341032,11904160531,"2019-04-16 17:40:00",1,black
6341031,11904160530,"2019-04-16 17:38:00",9,red
6341030,11904160529,"2019-04-16 17:36:00",5,grey
6341029,11904160528,"2019-04-16 17:34:00",10,black
6341028,11904160527,"2019-04-16 17:32:00",3,red
6341027,11904160526,"2019-04-16 17:30:00",18,red
6341026,11904160525,"2019-04-16 17:28:00",6,red
6341025,11904160524,"2019-04-16 17:26:00",2,grey
6341024,11904160523,"2019-04-16 17:24:00",17,grey
6341023,11904160522,"2019-04-16 17:22:00",17,grey
6341022,11904160521,"2019-04-16 17:20:00",10,black
6341021,11904160520,"2019-04-16 17:18:00",13,black
6341020,11904160519,"2019-04-16 17:16:00",18,red
6341019,11904160518,"2019-04-16 17:14:00",2,grey
6341018,11904160517,"2019-04-16 17:12:00",2,grey
6341017,11904160516,"2019-04-16 17:10:00",8,grey
6341016,11904160515,"2019-04-16 17:08:00",1,black
6341015,11904160514,"2019-04-16 17:06:00",6,red
6341014,11904160513,"2019-04-16 17:04:00",18,red
6341013,11904160512,"2019-04-16 17:02:00",4,black
6341012,11904160511,"2019-04-16 17:00:00",13,black
6341011,11904160510,"2019-04-16 16:58:00",7,black
6341010,11904160509,"2019-04-16 16:56:00",8,grey
6341009,11904160508,"2019-04-16 16:54:00",11,grey
6341008,11904160507,"2019-04-16 16:52:00",0,white
6341007,11904160506,"2019-04-16 16:50:00",3,red
6341006,11904160505,"2019-04-16 16:48:00",18,red
6341005,11904160504,"2019-04-16 16:46:00",8,grey
6341004,11904160503,"2019-04-16 16:44:00",13,black
6341003,11904160502,"2019-04-16 16:42:00",2,grey
6341002,11904160501,"2019-04-16 16:40:00",5,grey
6341001,11904160500,"2019-04-16 16:38:00",5,grey
6341000,11904160499,"2019-04-16 16:36:00",1,black
6340999,11904160498,"2019-04-16 16:34:00",18,red
6340998,11904160497,"2019-04-16 16:32:00",1,black
6340997,11904160496,"2019-04-16 16:30:00",14,grey
6340996,11904160495,"2019-04-16 16:28:00",17,grey
6340995,11904160494,"2019-04-16 16:26:00",9,red
6340994,11904160493,"2019-04-16 16:24:00",5,grey
6340993,11904160492,"2019-04-16 16:22:00",18,red
6340992,11904160491,"2019-04-16 16:20:00",7,black
6340991,11904160490,"2019-04-16 16:18:00",14,grey
6340990,11904160489,"2019-04-16 16:16:00",9,red
6340989,11904160488,"2019-04-16 16:14:00",16,black
6340988,11904160487,"2019-04-16 16:12:00",11,grey
6340987,11904160486,"2019-04-16 16:10:00",9,red
6340986,11904160485,"2019-04-16 16:08:00",2,grey
6340985,11904160484,"2019-04-16 16:06:00",7,black
6340984,11904160483,"2019-04-16 16:04:00",2,grey
6340983,11904160482,"2019-04-16 16:02:00",18,red
6340982,11904160481,"2019-04-16 16:00:00",16,black
6340981,11904160480,"2019-04-16 15:58:00",0,white
6340980,11904160479,"2019-04-16 15:56:00",7,black
6340979,11904160478,"2019-04-16 15:54:00",17,grey
6340978,11904160477,"2019-04-16 15:52:00",6,red
6340977,11904160476,"2019-04-16 15:50:00",3,red
6340976,11904160475,"2019-04-16 15:48:00",3,red
6340975,11904160474,"2019-04-16 15:46:00",2,grey
6340974,11904160473,"2019-04-16 15:44:00",11,grey
6340973,11904160472,"2019-04-16 15:42:00",15,red
6340972,11904160471,"2019-04-16 15:40:00",17,grey
6340971,11904160470,"2019-04-16 15:38:00",15,red
6340970,11904160469,"2019-04-16 15:36:00",1,black
6340969,11904160468,"2019-04-16 15:34:00",14,grey
6340968,11904160467,"2019-04-16 15:32:00",16,black
6340967,11904160466,"2019-04-16 15:30:00",15,red
6340966,11904160465,"2019-04-16 15:28:00",15,red
6340965,11904160464,"2019-04-16 15:26:00",16,black
6340964,11904160463,"2019-04-16 15:24:00",9,red
6340963,11904160462,"2019-04-16 15:22:00",11,grey
6340962,11904160461,"2019-04-16 15:20:00",1,black
6340961,11904160460,"2019-04-16 15:18:00",15,red
6340960,11904160459,"2019-04-16 15:16:00",10,black
